Id,ClusterId,Lat,Lng,Tags
3394,6829,54.57287,18.40098,"{""addr:city"": ""Rumia"", ""addr:housenumber"": ""4"", ""addr:postcode"": ""84-230"", ""addr:street"": ""Czes\u0142awa Mi\u0142osza"", ""source:addr"": ""UGiM Rumia""}"
3395,6830,54.5734272,18.4142222,"{""leisure"": ""playground"", ""source"": ""Bing"", ""surface"": ""sand""}"
3396,6831,54.5734306,18.416056,"{""crossing"": ""uncontrolled"", ""highway"": ""crossing""}"
3397,6832,54.5741681,18.4243493,"{""addr:city"": ""Rumia"", ""addr:housenumber"": ""4A"", ""addr:postcode"": ""84-230"", ""addr:street"": ""Wierzbowa"", ""source:addr"": ""UGiM Rumia""}"
3398,6833,54.5736086,18.4315438,"{""addr:postcode"": ""84-230"", ""is_in"": ""gmina Kosakowo, powiat pucki, wojew\u00f3dztwo pomorskie, Poland"", ""is_in:province"": ""wojew\u00f3dztwo pomorskie"", ""name"": ""D\u0119bog\u00f3rze-Wybudowanie"", ""place"": ""hamlet"", ""teryt:simc"": ""0164121"", ""wikidata"": ""Q2246872"", ""wikipedia"": ""pl:D\u0119bog\u00f3rze-Wybudowanie""}"
3399,6834,54.5743851,18.4407299,"{""barrier"": ""lift_gate"", ""bicycle"": ""yes"", ""foot"": ""yes"", ""source"": ""knowledge;survey""}"
3400,6836,54.575322,18.4604861,"{""highway"": ""turning_circle""}"
3401,6837,54.5746495,18.4664078,"{""addr:postcode"": ""81-198"", ""is_in"": ""gmina Kosakowo, powiat pucki, wojew\u00f3dztwo pomorskie, Poland"", ""is_in:province"": ""wojew\u00f3dztwo pomorskie"", ""name"": ""Suchy Dw\u00f3r"", ""name:de"": ""Dembogorsch"", ""name:pl"": ""Suchy Dw\u00f3r"", ""place"": ""village"", ""teryt:simc"": ""0164204"", ""wikidata"": ""Q7633019"", ""wikipedia"": ""pl:Suchy Dw\u00f3r (wojew\u00f3dztwo pomorskie)""}"
3402,6838,54.5734806,18.4705731,"{""source"": ""UMP-PL, ./UMP-Gdansk/src/GDYNIA.ulice.txt""}"
3403,6839,54.573882,18.4833624,"{""addr:city"": ""Pog\u00f3rze"", ""addr:housenumber"": ""16"", ""addr:postcode"": ""81-198"", ""addr:street"": ""Hugona Ko\u0142\u0142\u0105taja"", ""source:addr"": ""kosakowo.e-mapa.net""}"
3404,6840,54.57334,18.49105,"{""addr:city"": ""Pog\u00f3rze"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""81-198"", ""addr:street"": ""Jana Kasprowicza"", ""source:addr"": ""kosakowo.e-mapa.net""}"
3405,6841,54.5746853,18.4936163,"{""traffic_calming"": ""bump""}"
3406,6843,54.5745614,18.5130396,"{""crossing"": ""zebra"", ""highway"": ""crossing""}"
3407,6845,54.5724097,18.5263982,"{""aeroway"": ""navigationaid"", ""airmark"": ""beacon"", ""beacon:code"": ""32X"", ""beacon:type"": ""DME"", ""description"": ""Radiolatarnia (DME) pozwalaj\u0105ca okre\u015bli\u0107 odleg\u0142o\u015b\u0107 do progu drogi startowej."", ""man_made"": ""beacon"", ""name"": ""ILS DME""}"
3408,6846,54.5753791,18.5374841,"{""bus"": ""yes"", ""name"": ""Zielona - Ko\u015bci\u00f3\u0142 (N\u017b)"", ""operator"": ""ZKM Gdynia"", ""public_transport"": ""stop_position""}"
3409,6847,54.5740236,18.5435191,"{""name"": ""Kolonia Rybacka"", ""place"": ""neighbourhood"", ""teryt:simc"": ""0934257"", ""wikidata"": ""Q11741273"", ""wikipedia"": ""pl:Kolonia Rybacka (Gdynia)""}"
3410,6901,54.57727,18.18666,"{""addr:city"": ""Gowino"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""84-215"", ""addr:street"": ""Objazdowa"", ""source:addr"": ""wejherowo.punktyadresowe.pl""}"
3411,6902,54.58004,18.19484,"{""addr:city"": ""Gowino"", ""addr:housenumber"": ""17"", ""addr:postcode"": ""84-215"", ""addr:street"": ""Go\u015bcici\u0144ska"", ""source:addr"": ""wejherowo.punktyadresowe.pl""}"
3412,6903,54.5779385,18.202226,"{""addr:postcode"": ""84-215"", ""is_in:province"": ""wojew\u00f3dztwo pomorskie"", ""is_in:village"": ""Gowino"", ""name"": ""Ma\u0142e Gowino"", ""name:csb"": ""M\u00f4\u0142\u00e9 G\u00f2wino"", ""note:pl"": ""do 1.01.2013 r. istnia\u0142y dwie wsie: Ma\u0142e Gowino i Wielkie Gowino (nazwy zniesione)"", ""place"": ""hamlet"", ""teryt:simc"": ""0176644"", ""wikidata"": ""Q11173467"", ""wikipedia"": ""pl:Ma\u0142e Gowino""}"
3413,6904,54.57871,18.2077,"{""addr:city"": ""Gowino"", ""addr:housenumber"": ""28"", ""addr:postcode"": ""84-215"", ""addr:street"": ""Kaszubska"", ""source:addr"": ""wejherowo.punktyadresowe.pl""}"
3414,6908,54.5798466,18.2409251,"{""historic"": ""archaeological_site"", ""name"": ""kurhany"", ""site_type"": ""tumulus"", ""source"": ""survey""}"
3415,6915,54.5785916,18.2918994,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Gniewowo Le\u015bnicz\u00f3wka 01 n/\u017c"", ""network"": ""11"", ""operator"": ""MZK Wejherowo"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
3416,6916,54.57907,18.30451,"{""addr:city"": ""Gniewowo"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""84-200"", ""addr:street"": ""Jacka Malczewskiego"", ""source:addr"": ""wejherowo.punktyadresowe.pl""}"
3417,6917,54.57771,18.30933,"{""addr:city"": ""Gniewowo"", ""addr:housenumber"": ""8"", ""addr:postcode"": ""84-200"", ""addr:street"": ""Kr\u0119ta"", ""source:addr"": ""wejherowo.punktyadresowe.pl""}"
3418,6918,54.57896,18.31486,"{""addr:city"": ""Gniewowo"", ""addr:housenumber"": ""50"", ""addr:postcode"": ""84-200"", ""addr:street"": ""Spacerowa"", ""source:addr"": ""wejherowo.punktyadresowe.pl""}"
3419,6922,54.5768073,18.3505636,"{""description"": ""Miejsce nocowania dzik\u00f3w."", ""natural"": ""wetland"", ""wetland"": ""swamp""}"
3420,6924,54.5792,18.36635,"{""addr:city"": ""Rumia"", ""addr:housenumber"": ""7"", ""addr:postcode"": ""84-230"", ""addr:street"": ""Cegielniana"", ""source:addr"": ""UGiM Rumia""}"
3421,6925,54.5798818,18.3718506,"{""highway"": ""traffic_signals""}"
3422,6926,54.57977,18.38109,"{""addr:city"": ""Rumia"", ""addr:housenumber"": ""30B"", ""addr:postcode"": ""84-230"", ""addr:street"": ""Franciszka S\u0119dzickiego"", ""source:addr"": ""UGiM Rumia""}"
3423,6927,54.5805681,18.3884157,"{""traffic_calming"": ""bump""}"
3424,6928,54.5804815,18.3981064,"{""highway"": ""crossing""}"
3425,6929,54.5792592,18.4003236,"{""is_in"": ""Rumia, powiat wejherowski, wojew\u00f3dztwo pomorskie, Poland"", ""name"": ""Stara Rumia"", ""name:de"": ""Alt-Rahmel"", ""name:pl"": ""Stara Rumia"", ""place"": ""suburb""}"
3426,6930,54.57903,18.41016,"{""addr:city"": ""Rumia"", ""addr:housenumber"": ""19B"", ""addr:postcode"": ""84-230"", ""addr:street"": ""Akacjowa"", ""source:addr"": ""UGiM Rumia""}"
3427,6931,54.5780048,18.4220348,"{""power"": ""tower""}"
3428,6932,54.57957,18.42562,"{""addr:city"": ""D\u0119bog\u00f3rze-Wybudowanie"", ""addr:housenumber"": ""17"", ""addr:postcode"": ""84-230"", ""addr:street"": ""D\u0142uga"", ""source:addr"": ""kosakowo.e-mapa.net""}"
3429,6933,54.5771912,18.435961,"{""barrier"": ""gate""}"
3430,6934,54.5808333,18.4415413,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""D\u0119bog\u00f3rze - Partyzant\u00f3w"", ""public_transport"": ""platform""}"
3431,6936,54.57805,18.46098,"{""addr:city"": ""Suchy Dw\u00f3r"", ""addr:housenumber"": ""14"", ""addr:postcode"": ""81-198"", ""addr:street"": ""Wincentego Pola"", ""source:addr"": ""kosakowo.e-mapa.net""}"
3432,6937,54.57829,18.46296,"{""addr:city"": ""Suchy Dw\u00f3r"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""81-198"", ""addr:street"": ""Wincentego Pola"", ""source:addr"": ""kosakowo.e-mapa.net""}"
3433,6938,54.577495,18.473186,"{""addr:city"": ""Suchy Dw\u00f3r"", ""addr:housenumber"": ""6G"", ""addr:street"": ""Kuku\u0142cza""}"
3434,6940,54.5785951,18.4911891,"{""addr:city"": ""Kosakowo"", ""addr:housenumber"": ""9"", ""addr:street"": ""Stefana \u017beromskiego"", ""amenity"": ""restaurant"", ""name"": ""Restauracja Biancas"", ""opening_hours"": ""Mo-Su 11:00-21:00""}"
3435,6941,54.5770423,18.4959296,"{""natural"": ""tree""}"
3436,6946,54.5778332,18.5389315,"{""bus"": ""yes"", ""name"": ""Babie Do\u0142y"", ""operator"": ""ZKM Gdynia"", ""public_transport"": ""stop_position""}"
3437,6947,54.5800972,18.5423479,"{""barrier"": ""gate""}"
3438,7000,54.5832411,18.1760018,"{""name"": ""Dolina Go\u015bciciny"", ""natural"": ""valley""}"
3439,7001,54.58484,18.18488,"{""addr:city"": ""Gowino"", ""addr:housenumber"": ""18"", ""addr:postcode"": ""84-215"", ""addr:street"": ""\u0141\u0105kowa"", ""source:addr"": ""wejherowo.punktyadresowe.pl""}"
3440,7002,54.5832903,18.1929999,"{""addr:city"": ""Gowino"", ""addr:housenumber"": ""35"", ""addr:postcode"": ""84-215"", ""addr:street"": ""Go\u015bcici\u0144ska"", ""source:addr"": ""wejherowo.punktyadresowe.pl""}"
3441,7003,54.58408,18.19803,"{""addr:city"": ""Gowino"", ""addr:housenumber"": ""41"", ""addr:postcode"": ""84-215"", ""addr:street"": ""Kwiatowa"", ""source:addr"": ""wejherowo.punktyadresowe.pl""}"
3442,7004,54.584397,18.2111984,"{""addr:postcode"": ""84-200"", ""is_in:province"": ""wojew\u00f3dztwo pomorskie"", ""name"": ""P\u0119tkowice"", ""place"": ""village"", ""source"": ""http://ump.waw.pl/ retrieved 19:07:52 04/10/10 (UMP-Gdansk/src/cities-Gdansk.pnt-converted.txt)"", ""teryt:simc"": ""0176650"", ""wikidata"": ""Q7265022"", ""wikipedia"": ""pl:P\u0119tkowice (wojew\u00f3dztwo pomorskie)""}"
3443,7008,54.5836587,18.2435154,"{""name"": ""Ga\u0142\u0119\u017ana G\u00f3ra"", ""natural"": ""peak"", ""nature"": ""peak""}"
3444,7009,54.5831296,18.2516325,"{""fortification_type"": ""ring_ditch"", ""historic"": ""archaeological_site"", ""name"": ""Grodzisko"", ""site_type"": ""fortification"", ""source"": ""survey"", ""tourism"": ""attraction""}"
3445,7010,54.583698,18.2575962,"{""barrier"": ""gate""}"
3446,7018,54.584112,18.315277,"{""barrier"": ""lift_gate"", ""motor_vehicle"": ""no""}"
3447,7023,54.58357,18.35967,"{""addr:city"": ""Rumia"", ""addr:housenumber"": ""6"", ""addr:postcode"": ""84-230"", ""addr:street"": ""Mazurska"", ""source:addr"": ""UGiM Rumia""}"
3448,7024,54.5836237,18.3652591,"{""is_in"": ""Rumia, powiat wejherowski, wojew\u00f3dztwo pomorskie, Poland"", ""name"": ""Bia\u0142a Rzeka"", ""name:de"": ""Wei\u00dfflu\u00df"", ""name:pl"": ""Bia\u0142a Rzeka"", ""place"": ""suburb"", ""wikidata"": ""Q10967259"", ""wikipedia"": ""pl:Bia\u0142a Rzeka""}"
3449,7025,54.58166,18.37231,"{""addr:city"": ""Rumia"", ""addr:housenumber"": ""4"", ""addr:postcode"": ""84-230"", ""addr:street"": ""Zbigniewa Herberta"", ""source:addr"": ""UGiM Rumia""}"
3450,7026,54.58356,18.38062,"{""addr:city"": ""Rumia"", ""addr:housenumber"": ""6"", ""addr:postcode"": ""84-230"", ""addr:street"": ""Aleksandra Fredry"", ""source:addr"": ""UGiM Rumia""}"
3451,7027,54.5821816,18.3860245,"{""highway"": ""traffic_signals""}"
3452,7028,54.5828027,18.3939443,"{""highway"": ""crossing""}"
3453,7029,54.5840948,18.4002248,"{""barrier"": ""gate""}"
3454,7030,54.5848029,18.4130109,"{""power"": ""tower""}"
3455,7031,54.58505,18.41901,"{""addr:city"": ""Rumia"", ""addr:housenumber"": ""15"", ""addr:postcode"": ""84-230"", ""addr:street"": ""P\u00f3\u0142nocna"", ""source:addr"": ""UGiM Rumia""}"
3456,7032,54.584217,18.4245387,"{""bus"": ""yes"", ""name"": ""D\u0119bog\u00f3rze-Wybudowanie Mostowa 01"", ""network"": ""ZKM Gdynia"", ""public_transport"": ""stop_position""}"
3457,7033,54.58379,18.43183,"{""addr:city"": ""D\u0119bog\u00f3rze-Wybudowanie"", ""addr:housenumber"": ""23"", ""addr:postcode"": ""84-230"", ""addr:street"": ""Boczna"", ""source:addr"": ""kosakowo.e-mapa.net""}"
3458,7034,54.5832102,18.4424899,"{""historic"": ""wayside_cross""}"
3459,7036,54.58479,18.45651,"{""addr:city"": ""D\u0119bog\u00f3rze"", ""addr:housenumber"": ""14"", ""addr:postcode"": ""81-198"", ""addr:street"": ""Owocowa"", ""source:addr"": ""kosakowo.e-mapa.net""}"
3460,7038,54.5844089,18.4761726,"{""emergency"": ""fire_hydrant"", ""fire_hydrant:diameter"": ""80"", ""fire_hydrant:type"": ""pillar"", ""source"": ""GPS(APK:StrazakOSM)""}"
3461,7039,54.58571,18.47977,"{""addr:city"": ""Kosakowo"", ""addr:housenumber"": ""27"", ""addr:postcode"": ""81-198"", ""addr:street"": ""Go\u017adzikowa"", ""source:addr"": ""kosakowo.e-mapa.net""}"
3462,7040,54.58561,18.48856,"{""addr:city"": ""Kosakowo"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""81-198"", ""addr:street"": ""Storczykowa"", ""source:addr"": ""kosakowo.e-mapa.net""}"
3463,7041,54.58358,18.49347,"{""addr:city"": ""Kosakowo"", ""addr:housenumber"": ""39"", ""addr:postcode"": ""81-198"", ""addr:street"": ""Stefana \u017beromskiego"", ""source:addr"": ""kosakowo.e-mapa.net""}"
3464,7042,54.5822457,18.506431,"{""aeroway"": ""navigationaid"", ""airmark"": ""beacon"", ""beacon:code"": ""82X"", ""beacon:type"": ""TACAN"", ""man_made"": ""beacon""}"
3465,7044,54.58342,18.517915,"{""emergency"": ""fire_hydrant"", ""fire_hydrant:diameter"": ""80"", ""fire_hydrant:position"": ""green"", ""fire_hydrant:type"": ""pillar"", ""source"": ""GPS(APK:StrazakOSM)""}"
3466,7045,54.5856874,18.5279952,"{""aeroway"": ""helipad""}"
3467,7046,54.583203,18.5377766,"{""barrier"": ""lift_gate""}"
3468,7101,54.58833,18.18831,"{""addr:city"": ""Gowino"", ""addr:housenumber"": ""58"", ""addr:postcode"": ""84-215"", ""addr:street"": ""Go\u015bcici\u0144ska"", ""source:addr"": ""wejherowo.punktyadresowe.pl""}"
3469,7103,54.5867531,18.2033842,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Gowino P\u0119tkowice Grubby 02 n/\u017c"", ""network"": ""3, 4, 12"", ""operator"": ""MZK Wejherowo"", ""public_transport"": ""platform"", ""surface"": ""paved""}"
3470,7106,54.5875005,18.2281172,"{""barrier"": ""lift_gate""}"
3471,7108,54.58927,18.24207,"{""addr:city"": ""Wejherowo"", ""addr:housenumber"": ""12C"", ""addr:street"": ""Marynarki Wojennej"", ""source:addr"": ""mwejherowo.punktyadresowe.pl""}"
3472,7109,54.58839,18.24743,"{""addr:city"": ""Wejherowo"", ""addr:housenumber"": ""39"", ""addr:street"": ""Krzywa"", ""source:addr"": ""mwejherowo.punktyadresowe.pl""}"
3473,7123,54.5898613,18.3594457,"{""crossing"": ""traffic_signals"", ""highway"": ""crossing""}"
3474,7124,54.58701,18.36271,"{""addr:city"": ""Rumia"", ""addr:housenumber"": ""130B"", ""addr:postcode"": ""84-230"", ""addr:street"": ""Grunwaldzka"", ""source:addr"": ""UGiM Rumia""}"
3475,7125,54.5878163,18.3730041,"{""highway"": ""crossing""}"
3476,7126,54.5891,18.37728,"{""addr:city"": ""Rumia"", ""addr:housenumber"": ""28"", ""addr:postcode"": ""84-230"", ""addr:street"": ""Jeziorna"", ""source:addr"": ""UGiM Rumia""}"
3477,7127,54.5891751,18.38878,"{""highway"": ""turning_circle""}"
3478,7128,54.586952,18.3957991,"{""highway"": ""crossing""}"
3479,7129,54.5895842,18.4066326,"{""power"": ""tower""}"
3480,7130,54.5883377,18.4083117,"{""power"": ""tower""}"
3481,7133,54.5881423,18.4357284,"{""railway"": ""level_crossing""}"
3482,7134,54.5901028,18.4400703,"{""barrier"": ""lift_gate""}"
3483,7135,54.58855,18.4537,"{""addr:city"": ""D\u0119bog\u00f3rze"", ""addr:housenumber"": ""7"", ""addr:postcode"": ""81-198"", ""addr:street"": ""Grzybowa"", ""source:addr"": ""kosakowo.e-mapa.net""}"
3484,7136,54.5892,18.45488,"{""addr:city"": ""D\u0119bog\u00f3rze"", ""addr:housenumber"": ""25"", ""addr:postcode"": ""81-198"", ""addr:street"": ""Jagodowa"", ""source:addr"": ""kosakowo.e-mapa.net""}"
3485,7137,54.5908448,18.4651877,"{""addr:city"": ""D\u0119bog\u00f3rze"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""81-198"", ""addr:street"": ""Konopna"", ""source:addr"": ""kosakowo.e-mapa.net""}"
3486,7139,54.58739,18.47929,"{""addr:city"": ""Kosakowo"", ""addr:housenumber"": ""14"", ""addr:postcode"": ""81-198"", ""addr:street"": ""Aksamitna"", ""source:addr"": ""kosakowo.e-mapa.net""}"
3487,7140,54.5887906,18.4926928,"{""addr:postcode"": ""81-198"", ""is_in:county"": ""powiat pucki"", ""is_in:municipality"": ""gmina Kosakowo"", ""is_in:province"": ""wojew\u00f3dztwo pomorskie"", ""name"": ""Kosakowo"", ""name:de"": ""Kossakau"", ""name:pl"": ""Kosakowo"", ""place"": ""village"", ""population"": ""750"", ""source:population"": ""wikipedia"", ""teryt:rm"": ""01"", ""teryt:simc"": ""0164144"", ""teryt:stan_na"": ""2009-01-01"", ""teryt:updated_by"": ""teryt2osm combine.py v. 43"", ""wikidata"": ""Q185808"", ""wikipedia"": ""pl:Kosakowo (wojew\u00f3dztwo pomorskie)""}"
3488,7141,54.5886699,18.4931554,"{""highway"": ""crossing""}"
3489,7142,54.5877448,18.5037948,"{""ele"": ""144""}"
3490,7145,54.5905058,18.5258125,"{""fixme"": ""continue""}"
3491,7200,54.5930088,18.1783889,"{""source"": ""http://ump.waw.pl/ retrieved 22:40:01 03/25/10 (UMP-Gdansk/src/WEJHEROWO.zielone.txt)""}"
3492,7202,54.59495,18.19274,"{""addr:city"": ""Gowino"", ""addr:housenumber"": ""11"", ""addr:postcode"": ""84-215"", ""addr:street"": ""Marka H\u0142aski"", ""source:addr"": ""wejherowo.punktyadresowe.pl""}"
3493,7203,54.59514,18.19989,"{""addr:city"": ""Gowino"", ""addr:housenumber"": ""4"", ""addr:postcode"": ""84-215"", ""addr:street"": ""Ryszarda Kapu\u015bci\u0144skiego"", ""source:addr"": ""wejherowo.punktyadresowe.pl""}"
3494,7206,54.59258,18.22717,"{""addr:city"": ""Wejherowo"", ""addr:housenumber"": ""1"", ""addr:street"": ""Wzg\u00f3rze Wolno\u015bci"", ""source:addr"": ""mwejherowo.punktyadresowe.pl""}"
3495,7207,54.5952909,18.2331143,"{""source"": ""UMP-PL, ./UMP-Gdansk/src/inne.ulice.txt;http://ump.waw.pl/ retrieved 22:40:01 03/25/10 (UMP-Gdansk/src/WEJHEROWO.zielone.txt)""}"
3496,7208,54.5923613,18.238034,"{""source"": ""UMP-PL, ./UMP-Gdansk/src/inne.ulice.txt;http://ump.waw.pl/ retrieved 22:40:01 03/25/10 (UMP-Gdansk/src/WEJHEROWO.zielone.txt)""}"
3497,7209,54.5921105,18.2457945,"{""name"": ""Dolina Cedronu"", ""natural"": ""valley""}"
3498,7211,54.5932484,18.2671282,"{""man_made"": ""water_well""}"
3499,7212,54.5945923,18.2686459,"{""man_made"": ""water_well""}"
3500,7220,54.5923173,18.3366261,"{""bus"": ""yes"", ""name"": ""Reda Cmentarz 02"", ""network"": ""17"", ""operator"": ""MZK Wejherowo"", ""public_transport"": ""stop_position"", ""ref"": ""3-796-02""}"
3501,7221,54.59506,18.34078,"{""addr:city"": ""Reda"", ""addr:city:simc"": ""0934659"", ""addr:housenumber"": ""45"", ""addr:postcode"": ""84-240"", ""addr:street"": ""Gniewowska"", ""addr:street:sym_ul"": ""05667"", ""source:addr"": ""reda.e-mapa.net""}"
3502,7222,54.5929929,18.3518019,"{""addr:city"": ""Reda"", ""addr:city:simc"": ""0934659"", ""addr:housenumber"": ""5E"", ""addr:postcode"": ""84-240"", ""addr:street"": ""Le\u015bna"", ""addr:street:sym_ul"": ""10898"", ""source:addr"": ""reda.e-mapa.net""}"
3503,7223,54.5949167,18.3546173,"{""highway"": ""traffic_signals""}"
3504,7224,54.5939951,18.3639246,"{""addr:city"": ""Reda"", ""addr:housenumber"": ""6"", ""addr:postcode"": ""84-240"", ""addr:street"": ""Morska"", ""source:addr"": ""reda.e-mapa.net oraz UG Reda""}"
3505,7226,54.59255,18.38386,"{""addr:city"": ""Rumia"", ""addr:housenumber"": ""82"", ""addr:postcode"": ""84-230"", ""addr:street"": ""Partyzant\u00f3w"", ""source:addr"": ""UGiM Rumia""}"
3506,7227,54.5949239,18.3884419,"{""power"": ""tower""}"
3507,7228,54.5932078,18.3952869,"{""power"": ""tower""}"
3508,7229,54.5916351,18.4018207,"{""power"": ""tower""}"
3509,7230,54.5953,18.40955,"{""addr:city"": ""Rumia"", ""addr:housenumber"": ""73"", ""addr:postcode"": ""84-230"", ""addr:street"": ""\u017bo\u0142nierzy I Dywizji Wojska Polskiego"", ""source:addr"": ""UGiM Rumia""}"
3510,7232,54.5937643,18.4288401,"{""railway"": ""buffer_stop""}"
3511,7233,54.59455,18.43139,"{""addr:city"": ""Kazimierz"", ""addr:housenumber"": ""68"", ""addr:postcode"": ""84-230"", ""addr:street"": ""Majowa"", ""source:addr"": ""kosakowo.e-mapa.net""}"
3512,7234,54.5928332,18.4440892,"{""barrier"": ""gate""}"
3513,7235,54.59157,18.44954,"{""addr:city"": ""D\u0119bog\u00f3rze"", ""addr:housenumber"": ""6"", ""addr:postcode"": ""81-198"", ""addr:street"": ""Oliwkowa"", ""source:addr"": ""kosakowo.e-mapa.net""}"
3514,7236,54.59241,18.45622,"{""addr:city"": ""D\u0119bog\u00f3rze"", ""addr:housenumber"": ""26"", ""addr:postcode"": ""81-198"", ""addr:street"": ""Ro\u015blinna"", ""source:addr"": ""kosakowo.e-mapa.net""}"
3515,7237,54.59155,18.46454,"{""addr:city"": ""D\u0119bog\u00f3rze"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""81-198"", ""addr:street"": ""Okopowa"", ""source:addr"": ""kosakowo.e-mapa.net""}"
3516,7239,54.59219,18.47966,"{""addr:city"": ""Kosakowo"", ""addr:housenumber"": ""13"", ""addr:postcode"": ""81-198"", ""addr:street"": ""Rzemie\u015blnicza"", ""source:addr"": ""kosakowo.e-mapa.net""}"
3517,7240,54.5930698,18.4873136,"{""addr:city"": ""Kosakowo"", ""addr:housenumber"": ""7"", ""addr:postcode"": ""81-198"", ""addr:street"": ""Astrowa"", ""source:addr"": ""kosakowo.e-mapa.net""}"
3518,7241,54.59358,18.49893,"{""addr:city"": ""Pierwoszyno"", ""addr:housenumber"": ""11"", ""addr:postcode"": ""81-198"", ""addr:street"": ""Czere\u015bniowa"", ""source:addr"": ""kosakowo.e-mapa.net""}"
3519,7242,54.5941021,18.5053933,"{""barrier"": ""gate""}"
3520,7281,54.5953878,18.8078058,"{""artist_name"": ""Bruno Wandtke"", ""historic"": ""memorial"", ""memorial"": ""stone"", ""name"": ""Kopiec Kaszub\u00f3w (Pocz\u0105tek Polski)"", ""start_date"": ""2013"", ""tourism"": ""attraction"", ""website"": ""http://gohel.pl/opis-151-kopiec_kaszubow.html""}"
3521,7282,54.5933836,18.8114441,"{""tourism"": ""viewpoint""}"
3522,7300,54.59669,18.17966,"{""addr:city"": ""Go\u015bcicino"", ""addr:housenumber"": ""4"", ""addr:postcode"": ""84-241"", ""addr:street"": ""Orzechowa"", ""source:addr"": ""wejherowo.punktyadresowe.pl""}"
3523,7301,54.597875,18.1845093,"{""addr:postcode"": ""84-241"", ""alt_name"": ""Zibertowo"", ""is_in:province"": ""wojew\u00f3dztwo pomorskie"", ""name"": ""Zybertowo"", ""place"": ""hamlet"", ""source"": ""http://ump.waw.pl/ retrieved 19:07:52 04/10/10 (UMP-Gdansk/src/cities-Gdansk.pnt-converted.txt)"", ""teryt:simc"": ""0176590"", ""wikidata"": ""Q8075736"", ""wikipedia"": ""pl:Zybertowo""}"
3524,7302,54.5986053,18.1960929,"{""access"": ""no"", ""barrier"": ""gate""}"
3525,7303,54.5986113,18.2032808,"{""access"": ""no"", ""barrier"": ""gate""}"
3526,7305,54.5972779,18.2147969,"{""natural"": ""tree""}"
3527,7306,54.5996597,18.2251606,"{""crossing"": ""zebra"", ""highway"": ""crossing""}"
3528,7307,54.59771,18.23277,"{""addr:city"": ""Wejherowo"", ""addr:housenumber"": ""47A"", ""addr:street"": ""3 Maja"", ""source:addr"": ""mwejherowo.punktyadresowe.pl""}"
3529,7308,54.5970939,18.2427126,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""colour"": ""brown"", ""material"": ""wood"", ""seats"": ""4""}"
3530,7309,54.5990603,18.2448545,"{""crossing"": ""zebra"", ""highway"": ""crossing""}"
3531,7310,54.5987899,18.2569347,"{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""minor""}"
3532,7311,54.5985006,18.2668202,"{""access"": ""no"", ""barrier"": ""gate"", ""foot"": ""yes""}"
3533,7312,54.5984467,18.2680619,"{""access"": ""no"", ""barrier"": ""gate"", ""foot"": ""yes"", ""motor_vehicle"": ""permissive""}"
3534,7313,54.5997935,18.2796383,"{""traffic_calming"": ""table""}"
3535,7321,54.60009,18.34424,"{""addr:city"": ""Reda"", ""addr:city:simc"": ""0934659"", ""addr:housenumber"": ""12"", ""addr:postcode"": ""84-240"", ""addr:street"": ""Marii Konopnickiej"", ""source:addr"": ""reda.e-mapa.net""}"
3536,7322,54.5972641,18.351418,"{""railway"": ""switch"", ""ref"": ""29e""}"
3537,7323,54.5976603,18.3540726,"{""barrier"": ""gate""}"
3538,7324,54.5998872,18.3673442,"{""power"": ""tower""}"
3539,7325,54.5988179,18.3725096,"{""power"": ""tower""}"
3540,7326,54.5973884,18.3783353,"{""power"": ""tower""}"
3541,7329,54.5982659,18.4070572,"{""natural"": ""tree"", ""source"": ""Bing"", ""wood"": ""deciduous""}"
3542,7330,54.59833,18.41299,"{""addr:city"": ""Rumia"", ""addr:housenumber"": ""122"", ""addr:postcode"": ""84-230"", ""addr:street"": ""\u017bo\u0142nierzy I Dywizji Wojska Polskiego"", ""source:addr"": ""UGiM Rumia""}"
3543,7331,54.5965825,18.4173591,"{""natural"": ""tree"", ""source"": ""Bing"", ""wood"": ""deciduous""}"
3544,7332,54.59793,18.42668,"{""addr:city"": ""Kazimierz"", ""addr:housenumber"": ""21"", ""addr:postcode"": ""84-230"", ""addr:street"": ""Kwietniowa"", ""source:addr"": ""kosakowo.e-mapa.net""}"
3545,7333,54.59759,18.43121,"{""addr:city"": ""Kazimierz"", ""addr:housenumber"": ""15"", ""addr:postcode"": ""84-230"", ""addr:street"": ""Listopadowa"", ""source:addr"": ""kosakowo.e-mapa.net""}"
